canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1920-11-01,1925-10-01,60,0.426878529009471,2.66705548057329,2.41585851057864,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1920-12-01,1925-11-01,60,0.417332672732107,2.67060010020284,2.42962110969978,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-01-01,1925-12-01,60,0.428654961858229,2.70937205273663,2.45323946812525,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-02-01,1926-01-01,60,0.452022972462069,2.87343662176825,2.58060001581441,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-03-01,1926-02-01,60,0.458898409878869,2.89630999235486,2.59429988912836,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-04-01,1926-03-01,60,0.462011175454063,2.88866428678801,2.58364732776259,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-05-01,1926-04-01,60,0.45748481859449,2.89992534013577,2.59927821784916,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-06-01,1926-05-01,60,0.444246901032534,3.07316993245635,2.77738753293142,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-07-01,1926-06-01,60,0.440463432523766,3.1319072251786,2.83723281626845,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-08-01,1926-07-01,60,0.440884267998987,3.13058644724663,2.83554533248246,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-09-01,1926-08-01,60,0.444296755497773,3.12099393827152,2.82264260579628,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-10-01,1926-09-01,60,0.442328553066268,3.10928537169647,2.81371975603393,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-11-01,1926-10-01,60,0.442046710560956,3.11361877042931,2.81816748755158,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1921-12-01,1926-11-01,60,0.447932918187251,3.10756957354289,2.80589344505253,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-01-01,1926-12-01,60,0.445164425296522,3.14431348039806,2.8439043326687,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-02-01,1927-01-01,60,0.392483475169504,3.22292050238552,2.97626937675311,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-03-01,1927-02-01,60,0.385225126464455,3.23398220486795,2.99450252320369,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-04-01,1927-03-01,60,0.365556866445941,3.28240029563614,3.06175794368729,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-05-01,1927-04-01,60,0.364683680792694,3.2809492642539,3.06131690334279,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-06-01,1927-05-01,60,0.366561210221886,3.27460653294918,3.05325513322408,computed
