canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,reference_date,old_transformed,new_transformed,difference_new_minus_old
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-05-01,0.00148271541351797,0.000332529204454035,-0.00115018620906393
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-06-01,-3.27971803004701e-06,0.00166016215519793,0.00166344187322798
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-07-01,0.00179956798557379,0.00346402127641765,0.00166445329084386
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-08-01,-0.00393647447983692,-0.0081031474383364,-0.00416667295849948
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-09-01,-0.0019682890299908,0.0118532277424432,0.013821516772434
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-10-01,0.000652719991945716,-0.00382980974262392,-0.00448252973456964
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-11-01,-0.00379840154436617,-0.00603938215256572,-0.00224098060819955
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1926-12-01,0.00395231370927318,0.0187101967284808,0.0147578830192077
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-01-01,0.00463048083074913,-0.047732373816989,-0.0523628546477382
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-02-01,-0.00149192839804102,0.0157686004438602,0.0172605288419012
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-03-01,0.0032824381985368,0.0195671468587253,0.0162847086601885
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-04-01,-0.00100379512261939,-0.00168613431821774,-0.000682339195598347
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-05-01,-0.00343807604958779,-0.00512483720261669,-0.0016867611530289
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-06-01,-0.000326663927777027,0.002144956237917,0.00247162016569402
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-07-01,-0.00228760934378824,-0.000331473618530032,0.00195613572525821
